Entry	Entry Name
P35907	DNAA_WOLSP
P35912	YCF24_GALSU
P35985	CAPSH_ADECU
P35987	CAPSP_ADECU
P35993	HOX7P_XENLA
P36207	RR16_GINBI
P36231	LECB_IRIHO
P36251	RPOB_LIBAS
P36262	NUSG_LIBAS
P36274	VG08_BPP21
P36322	VPAP_EHV1D
P36379	SPRC_NEOVI
P36385	PRTP_HHV2
P36414	TRPI_PSEPU
P36432	SYV_HAEPA
P36441	RPOC1_HETAK
P36515	YLM1_YEASX
P36522	RM12_YEASX
P36530	YX35_YEASX
P36686	SURE_HISSO
P36697	R1AB_CVCAI
P36850	CAPSH_ADE04
P36852	CAPSH_ADE08
P36855	CAPSH_ADE31
P36875	2AAA_PEA
P36960	LANC_CARUI
P36987	TX22E_PLETR
P37006	LAST_SERMA
P37103	PLAP_KLEPN
P37119	C71A3_SOLME
P37121	C76A1_SOLME
P37123	C77A1_SOLME
P37138	LIM2B_XENLA
P37227	MDHM_SCHMA
P37356	AMAA_PARTM
P37365	P2CO_ARTSY
P37715	LYS_ASTRU
P37752	TRMO_EIKCO
P37836	PFL_CHLRE
P37839	SOX1_PLEWA
P38026	A1AT_CHILA
P38397	SECY_PYRSA
P38534	GUNX_PRUPE
P38588	HMWC_MEGG1
P39085	NLTP2_WHEAT
P39090	A1BG_EQUAS
P39092	A1BG_PIG
P39433	SLT_ENTCL
P39674	MAG29_DERFA
P39884	YDFG_DICNO
P40178	PUR5_STRFR
P40603	APG_BRANA
P40634	ADW2_ALLMI
P40635	ADW4_ALLMI
P40636	ADW5_ALLMI
P40637	AES1_ALLMI
P40638	AES2_ALLMI
P40639	AES4_ALLMI
P40640	AES6_ALLMI
P40641	AMA1_ALLMI
P40642	AMA2_ALLMI
P40643	AMA3_ALLMI
P40651	MG42_TARMA
P40652	MG43_TARMA
P40653	MG44_TARMA
P40654	LG27_EUBMA
P40655	LG28_EUBMA
P40684	DCUA_SERMA
P40979	YOR1_CALSR
P41018	CSPB_SPOGL
P41029	PTFC_BACAM
P41124	MALK_PHOLU
P41130	MALE_PHOLU
P41132	PIT_STRHA
P41147	ARCD_PSEPU
P41187	RPOB_LIBAF
P41190	RL10_KLEPN
P41192	RL10_SERMA
P41207	RS10_DESMO
P41392	MAP1_KLEOX
P41397	DAPD_KLEOX
P41502	NTRC_RHILP
P41548	RK27_CALSH
P41549	RK27_CHRAL
P41550	RK27_HAPHI
P41551	RK27B_CYACA
P41552	RK27_PLEHA
P41553	RK27_PORPP
P41692	RS26_NEOVI
P41711	PYHD_NPVAP
P41722	FUS_NPVBM
P41737	LRCH1_FELCA
P41908	SYNC_SACPA
P41959	RS26_BRUPA
P41960	RL26_BRUPA
P41961	RL15_BRUPA
P41986	ACM4_BOVIN
P42047	PSAE_CUCSA
P42049	PSAG_CUCSA
P42050	PSAH_CUCSA
P42051	PSAK_CUCSA
P42052	PSAO_CUCSA
P42053	PSAN_CUCSA
P42183	PRSD_ECOLX
P42184	PRSA_ECOLX
P42198	TF2B_HALVA
P42274	FLID_PROMI
P42275	RS20_PROMI
P42340	RK14_OENAM
P42341	RR2_CONAM
P42343	RR8_OENAM
P42353	RK16_VIGUN
P42355	RK16_OENAM
P42359	YSC6_STRGC
P42472	EFTU_CHLAU
P42478	EFTU_SPIAU
P42510	GPH_PSESS
P42515	YPY1_HALHA
P42516	PCL_HALHA
P42554	S1FA_MAIZE
P42585	HBX3_ECHGR
P42754	MTDH_PETCR
P42832	CTC_BACCL
P42855	ZB14_BRAJU
P42876	UREF_STAXY
P43001	PRL_BUFJA
P43128	FRE_VIBOR
P43169	YMP5_STRCH
P43338	NUDL_KLEAE
P43344	RPOD_SERMA
P43415	RL15_STRSC
P43448	RL10_CITFR
P43461	YCGK_PSEVC
P43645	CATR_SPESI
P43646	CATR_TETST
P45361	CRT_CLODI
P45362	THLA_CLODI
P45407	CCMC_RHILV
P45458	MASY_SOYBN
P45459	DAMX_SERMA
P45495	YPEV_LACDL
P45503	FTSQ_STRGR
P45509	CFA_CITFR
P45601	RS20_KLEPN
P45661	KAX_LEIQU
P45783	GSPN_AERSA
P45785	YEXN_AERSA
P45786	RS20_AERHY
P45787	RS20_AERSA
P45788	RS20_AERSO
P45959	ALDH2_GEOSE
P45981	GALT_BUTFI
P46172	RS3_BUCAK
P46190	RS15_MESHY
P46216	SYV_TRIVA
P46289	RL15_BRANA
P46364	XYLB_ACIGI
P46365	XYLC1_ACIGI
P46382	KT3K_KLEPN
P46771	RSSA_STRPU
P46780	RL28_XENLA
P46802	SPD1_ARABI
P47236	PAX1_CHICK
P47724	DEOD_MYCPI
P47763	MUTS_YEREN
P47764	NLPD_YEREN
P47831	RL28_CANAX
P47832	RL26_CHICK
P48012	BUD3_SCHOC
P48429	GST2_ASCSU
P48677	GFAP_CARAU
P48862	EFG_NEIGO
P48904	NU2M_CYACA
P48945	RT14_BIGNA
P48956	RL21_STRTR
P49168	RR12_PINCO
P49212	RL37_SOLLC
P49214	RS9_TOBAC
P49261	CROB_LEPLU
P49325	SLAP_BACTG
P49451	CENPB_SHEEP
P49600	SP2E_PRIMG
P49603	CHS1_BOTFU
P49623	RL5_SERMA
P49624	RL24_SERMA
P49628	RL21_XENLA
P49629	RL26_XENLA
P49667	RL21_PYUST
P49820	NDUV2_CANLF
P49975	RL15_STRLI
P49976	SECY_BUCAK
P49987	RECA_STRSL
P50063	EFTU_GLOMP
P50065	EFTU_LEPEC
P50066	EFTU_LEPBY
P50067	EFTU_PROHO
P50071	GYRA_STRNV
P50157	TCPA_AMBME
P50208	HXA5_AMBME
P50209	HXA9_AMBME
P50210	HXA13_AMBME
P50271	COX3_DROSI
P50329	NOLA_BRAEL
P50374	EFTU_BRYPL
P50375	EFTU_DERMA
P50376	EFTU_COSCS
P50377	EFTU_GRALE
P50378	EFTU_GONPE
P50379	EFTU_MANSQ
P50380	EFTU_PANMO
P50602	CHA8_LYMDI
P50603	CHA9_LYMDI
P50604	CHB2_LYMDI
P50611	FLGE_HELMU
P50658	NU1M_ANAPL
P50659	NU1M_SIMVI
P50660	NU4M_SIMVI
P50807	VL1_BPV6
P50824	VL1_HPV64
P50884	RL12_CHLRE
P50907	FTSZ_WOLPI
P50912	SODM_MYCKA
P50913	SODM_MYCSC
P50927	17KD_RICAM
P50928	17KD_RICAU
P50929	17KD_RICMO
P50930	17KD_RICPA
P50931	17KD_RICRH
P51031	CISY_BARBA
P51032	CISY_BAREL
P51035	CISY_BARVB
P51036	CISY_BARVI
P51039	CISY_RICAU
P51041	CISY_RICCA
P51048	MTR1A_XENLA
P51050	MTR1B_CHICK
P51051	MTR1B_XENLA
P51052	MTR1C_DANRE
P51411	RL10_PROVU
P51416	RK33_PEA
P51417	RL15_CHICK
P51421	RL32_MAIZE
P51429	RS15_NAEGR
P51434	PRVA_CAVPO
P51755	NIFE_METBA
P51926	NU1M_DROAI
P51930	NU1M_DROBF
P51931	NU1M_DROGU
P51932	NU1M_DROMD
P51938	NU1M_DROSS
P51986	CCNA_HYDVD
P51988	CCNB_HYDVU
P52000	RS12_MYCGO
P52001	RS12_MYCSZ
P52069	AAT_METEX
P52071	YPH1_METEX
P52158	RHO_ACIFI
P52222	CCMC_PSEFL
P52252	IOVO_ROLRO
P52390	EFTU_STRLU
P52395	E13B_SOYBN
P52536	UL25_HHV6G
P52586	F9_ORFN2
P52587	F9_ORFN7
P52620	DPO3B_VIBHA
P52665	BUDR_KLEAE
P52675	CYSB_THIRO
P52749	HYP2_PISTI
P52816	RL23_ONCVO
P52820	RS15_HELLU
P52833	SYT_PSESY
P52856	RS5_VIBPR
P52861	RL11_STRGB
P52862	RL11_ACIAM
P52865	RL22_GADMO
P52869	EAEA_HAFAL
P52930	SP0A_BACCE
P52937	SP0A_CLOBU
P53027	RL10A_PIG
P53353	ASPX_VULVU
P53458	ACT5_DIBDE
P53547	HM01_CAEEL
P53644	SODM_MYCCH
P53645	SODM_MYCMA
P53646	SODM_MYCMR
P53648	SODM_MYCPH
P53650	SODM_MYCSZ
P53771	BOX5_NOTVI
P54250	ACHA_FELCA
P54271	XYLB_ACTS3
P54621	BUK_GEOSE
P54650	HTPG_ALIFS
P54712	SODM_CANLF
P54713	NDUAA_CANLF
P54765	RAN1A_LOTJA
P54766	RAN1B_LOTJA
P54835	EFTU_CANLF
P54962	BLG4_BLAGE
P55003	CHS1_TUBUN
P55077	B2MG_MUSCR
P55078	B2MG_MUSCE
P55136	RLMD_PHOAS
P55166	PAX9_CHICK
P55173	PQQC_PSEPH
P55178	YAG5_STALU
P55246	GON3_ONCMY
P55322	MIH_PENVA
P55813	HBX4_ECHGR
P55832	RS4_HORSE
P55911	AROF_STRLI
P55924	BCD_DROSU
P55967	PSBW_WHEAT
P56268	FLAW_KLEOX
P56269	NIFA_AZOCH
P56281	CH60_LEITA
P56472	IDH3B_PIG
P56530	VIT_ANAPL
P56531	VIT_MELGA
P56540	CBBQ_ALLVI
P56586	PYRX_PSEFA
P56610	SCX4_TITBA
P56623	SGP1_THIRO
P56624	SGP3_THIRO
P56651	ITIH2_BOVIN
P56659	KNOX1_MAIZE
P56660	KNOX2_MAIZE
P56661	KNOX3_MAIZE
P56662	KNOX4_MAIZE
P56663	KNOX5_MAIZE
P56664	KNOX6_MAIZE
P56665	KNOX7_MAIZE
P56666	KNOX8_MAIZE
P56667	KNX10_MAIZE
P56668	KNX11_MAIZE
P56669	HLG3_MAIZE
P56675	JHBP_PLAVG
P56738	CFPA_TREPH
P56870	MACA2_RHOOP
P56928	ENA2_HORSE
P56948	PPAC_PRIMG
P57675	STC2_CAVPO
P58284	MTA1_AZOBR
P58396	KLPS_LYCER
P58516	SPI3_SOLTU
P58517	SPI4_SOLTU
P58518	API3_SOLTU
P58520	API6_SOLTU
P58570	SC18_MESMA
P58602	CPI4_SOLTU
P58825	P2RY2_CRIGR
P58826	P2RY4_CRIGR
P59681	RS20_GEOSE
P59682	RS6_GEOSE
P59683	RS10_GEOSE
P59724	FKBP3_VICFA
P59832	LACY_KLEPN
P59848	KAX19_CENLM
P59849	KAX26_CENLM
P59850	KAX2Y_CENLM
P59851	KAX2Z_CENLM
P59891	BCTX1_BABCE
P60260	SCX21_TITDI
P60261	SCX22_TITDI
P60262	SCX23_TITDI
P60263	SCX24_TITDI
P60264	SC29_CENLI
P60265	SCX9_CENNO
P60271	CTXL1_PARSC
P60319	KEN_DROYA
P61894	MDH_KLEOX
P61895	MDH_RAOTE
P61896	MDH_KLEVA
P61900	CX6A2_CANLF
P61901	CX6A2_SHEEP
P61902	CX6A1_CANLF
P61903	CX6A1_SHEEP
P61904	COX8B_CANLF
P61905	COX8A_CANLF
P62146	CALMA_ARBPU
P62150	CALM_ORYLA
P62284	ASPM_ATEGE
P62295	ASPM_SAGLB
P62809	CPD_WHEAT
P67854	ZEST_DROMA
P67855	ZEST_DROSE
P67856	ZEST_DROSI
P67885	ANGT_CHICK
P67886	ANGT_COTJA
P68108	FIBA_MACFU
P68109	FIBA_MACFA
P68110	FIBA_MACMU
P68111	FIBA_CHLAE
P68112	FIBA_ERYPA
P68113	FIBA_PAPAN
P68114	FIBA_PAPHA
P68115	FIBA_THEGE
P68170	IDE3_ERYCO
P68214	FIBA_SHEEP
P68215	FIBA_CAPHI
P68216	FIBA_CEREL
P68217	FIBA_CEREN
P68218	FIBA_LAMGL
P68219	FIBA_LAMVI
P68356	CSN6A_BRAOL
P68357	CSN6B_BRAOL
P68391	IOVO_AYTAM
P68392	IOVO_NETRU
P68451	PG045_VACCP
P69374	CEMA_AEGCR
P69375	CEMA_AEGTA
P69515	RDRP_CGMVW
P69766	CT5C_CONVC
P69767	CT53_CONVC
P70903	VLP19_BORHE
P71317	STHA_PECCC
P72179	SECY_PARDE
P72180	RS13_PARDE
P72188	CAPA_PSEFR
P72191	TAPA_PSEFR
P72192	TAPB_PSEFR
P72205	CYSZ_MANHA
P72216	LPXB_PROMI
P72230	EFG_PLARO
P72233	RL3_PLARO
P77891	SYGB_MORCA
P77984	SYE_STAXY
P77986	SYC_STAXY
P78983	HSP70_ALTAL
P79238	LEG10_PONPY
P79280	MYLK_PIG
P79324	RL15_PIG
P80008	ARYC_NOCGL
P80037	MDH_HELGE
P80048	HYEP_PSEU1
P80074	MYB1_PHYPA
P80082	ATPAM_SPIOL
P80088	ATP7_SPIOL
P80089	BIP_PHAVU
P80091	CY550_VIRHA
P80155	HEMTO_THETS
P80158	FLAB1_BRAHO
P80159	FLAA2_BRAHO
P80161	FLAB3_BRAHO
P80228	OMP44_MANHA
P80230	ERH_PIG
P80262	NUO5_SOLTU
P80263	NUO3_SOLTU
P80265	NDUA9_SOLTU
P80266	NDUA5_SOLTU
P80267	NDUBA_SOLTU
P80268	NUO2_SOLTU
P80274	NLTP4_VITSX
P80275	NLTP1_VITSX
P80323	CU47_LATCU
P80327	COX4_ONCMY
P80328	COX5A_ONCMY
P80329	CX5B1_ONCMY
P80330	CX5B2_ONCMY
P80331	COX6C_ONCMY
P80332	CX7A2_ONCMY
P80333	CX7A1_ONCMY
P80334	COX7C_ONCMY
P80335	COX8B_ONCMY
P80336	COX8B_RABIT
P80337	COX8B_SHEEP
P80347	FUC1_RAT
P80348	FUC2_RAT
P80349	FUC3_RAT
P80364	CCB23_HOMAM
P80368	OMP1_ACTPL
P80369	OMP2_GLAPU
P80387	AAKB1_PIG
P80393	AMP3_MELGA
P80406	CUDP_METCM
P80413	DLAA_AMYME
P80414	DLAG_AMYME
P80430	CX6B1_RAT
P80442	OMP1_ACTSU
P80443	OMP1_ACTEU
P80444	OMPA_ACTLI
P80451	OMPH_AVIPA
P80452	OMPH_AVIVO
P80453	OMPH_AVIAV
P80454	OMPH_AVIGA
P80459	MDH_RHORU
P80460	PSBU_SYNY4
P80462	DNAK_MYCAV
P80464	Q2OA_COMTE
P80465	Q2OB_COMTE
P80466	Q2OG_COMTE
P80472	DHAB_AMYME
P80473	MYOM1_BOVIN
P80474	APE_CAPGI
P80496	ATP7_SOLTU
P80498	COX2_SOLTU
P80499	COX5B_SOLTU
P80500	COX5C_SOLTU
P80502	CH60_SOLTU
P80509	HC3L_ACIFR
P80525	PCKG_FASHE
P80527	HGLB1_FASHE
P80528	CATL4_FASHE
P80529	CYSB_FASHE
P80530	HGLB2_FASHE
P80532	CATL3_FASHE
P80533	CATL9_FASHE
P80537	MDH_BURCE
P80538	MDH_VOGIN
P80539	MDH_DELAC
P80540	MDH_ACIDE
P80541	MDH_STEMA
P80542	MDH_BREDI
P80543	MDH_BREVE
P80550	PERE_PIG
P80565	FABPM_CHICK
P80567	ETX1_BACCE
P80568	ETX2_BACCE
P80583	FLA_CLOTY
P80605	DBH3_RHILE
P80606	IHFB_RHILE
P80619	G6PD_MAIZE
P80657	RBS_PHYPA
P80659	PGKH_PHYPA
P80660	PSBP1_PHYPA
P80661	PSBP2_PHYPA
P80662	PSBP3_PHYPA
P80673	CH60_MYCSM
P80692	DNAK_MYCSM
P80704	DHAB_COMTE
P80705	DHAG_COMTE
P80706	FEDB_AMYME
P80707	FEDG_AMYME
P80709	ACT_CARMA
P80717	XYNB_DICB4
P80718	XYNA_DICB4
P80729	NUO6_SOLTU
P80730	NUO7_SOLTU
P80731	NUO8_SOLTU
P80732	SODN_STRGR
P80736	CPI2_PIG
P80741	ALL4_OLEEU
P80742	LE01_BIOGL
P80743	LE04_BIOGL
P80744	LE05_BIOGL
P80745	LE06_BIOGL
P80750	RIPX_CUCPE
P80760	PRP_PHAVU
P80762	CWP03_PHAVU
P80774	CWP15_PHAVU
P80883	PETM_SPIOL
P80891	CYC4_ALIFS
P80896	RPN1_CHICK
P80897	RPN2_CHICK
P80899	VSPCA_GLOHA
P80917	ACP_ALCFA
P80926	CS33_ARAHY
P80930	ENA1_HORSE
P80933	PAG62_CAPHI
P80934	PAG59_CAPHI
P80935	PAG55_CAPHI
P80944	ZFX_PIG
P80972	COX5A_THUOB
P80973	COXC_THUOB
P80974	COX5B_THUOB
P80975	COX6A_THUOB
P80976	COX6B_THUOB
P80978	CX6C2_THUOB
P80979	COX7A_THUOB
P80980	COXN_THUOB
P80981	COXM_THUOB
P80982	COX7C_THUOB
P80983	COX8B_THUOB
P80984	COX8A_THUOB
P80997	GVPA_SPICC
P80998	GVPA_THIPN
P81001	GVPC_MICS1
P81010	FUSS_FUSVN
P81011	ESTB_SCHGA
P81012	ESTA_SCHGA
P81029	SMS2_ORENI
P81037	MILT_ONCKE
P81050	ANT3_MESAU
P81070	FIBR_PACLE
P81071	TRYP_FELCA
P81074	TNNC2_PRODO
P81083	HSP11_PINPS
P81084	RCA_PINPS
P81085	ACT_PINPS
P81087	GPX4_PINPS
P81098	SFAH_HELAN
P81104	FKB70_PINPS
P81107	GLNA2_PINPS
P81108	THIO_CLOSG
P81110	THIO_TISCR
P81130	COEC_SCYCA
P81132	PER2_VOLCA
P81149	CYC31_NITVL
P81151	CYC32_NITVL
P81161	HS22M_SOLLC
P81163	SODC_STRHE
P81173	BLAC_STRGR
P81175	FABPI_RHASA
P81179	PGLR_DIAAB
P81188	ALBU1_TRASC
P81189	ALBU2_TRASC
P81190	GUN_SCHCO
P81192	HXA4_LINSA
P81193	CDX_LINSA
P81216	ALL21_HORSE
P81217	ALL22_HORSE
P81228	ACT5_SOLTU
P81229	ACT8_SOLTU
P81242	NHE1_BACCE
P81247	QCR8_EQUAR
P81266	EF1A_MICCR
P81336	ADC_CLOPA
P81337	BUK_CLOPA
P81338	CH10_CLOPA
P81339	CH60_CLOPA
P81340	CYSK_CLOPA
P81341	DNAK_CLOPA
P81342	ETFA_CLOPA
P81343	HBD_CLOPA
P81344	KPYK_CLOPA
P81346	PGK_CLOPA
P81347	THLA_CLOPA
P81350	EFG_CLOPA
P81356	PDXS_CLOPA
P81357	CRT_CLOPA
P81361	TPX_CLOPA
P81369	SAL1_ONCMY
P81407	EFTU_MYCSY
P81419	ODPB_SOLTU
P81420	ODP3_SOLTU
P81421	ODP2_SOLTU
P81422	CATA_ACIRA
P81424	FA71_TETPY
P81430	ALL7_OLEEU
P81440	PHYB_ASPFI
P81469	STYA_STYCL
P81470	STYB_STYCL
P81471	APL3_DIAGR
P81495	AMPM_BOMMO
P81527	SODF_PHODP
P81530	MIFH_TRIMR
P81540	AMBI_ACIAM
P81545	SP34_DICMU
P81557	MUEP_SCAVE
P81567	DEFD6_SPIOL
P81568	DEFD5_SPIOL
P81569	DEFD4_SPIOL
P81570	DEFD3_SPIOL
P81572	DEFD1_SPIOL
P81573	DEFD7_SPIOL
P81611	DEFB_MYTED
P81614	MYMY_MYTED
P81624	ACBP1_DIGLA
P81625	ACBP2_DIGLA
P81627	JHBP_BOMMO
P81628	ERP29_CHICK
P81629	ERP29_TRIVU
P81638	FER_PYRWO
P81647	OBP1_HYSCR
P81648	OBP2_HYSCR
P81664	KPPR_PINPS
P81665	PSBO_PINPS
P81666	TPIS_PINPS
P81668	PSBP_PINPS
P81669	BGAL_PINPS
P81670	UN03_PINPS
P81710	LYSC2_HORSE
P81716	GPR_SCHGR
P81719	PIIS_ACHLY
P81720	PIIL_ACHLY
P81729	CHAL_BRARR
P81730	ACLY_ACHLY
P81745	TOG3C_AGEAP
P81746	TOG3D_AGEAP
P81785	MLOL_LINUS
P81786	ALDH_MORSE
P81789	TX21A_PHONI
P81794	TOM7B_SOLTU
P81833	TL29_SPIOL
P81834	TL16_SPIOL
P81869	OC90_CAVPO
P81875	DNAK_ACICA
P81876	HTPG_ACICA
P81879	SMS2_PIAME
P81905	ISP1_GALME
P81906	ISPI2_GALME
P81907	ISP3_GALME
P81925	AB27_CYPCA
P81943	ALL5_APIGR
P81987	IPYR_EUGGR
P81988	IPYR_OCHDN
P81990	CRVP_ASPSC
P81991	CRVP1_AUSSU
P81992	CRVP2_AUSSU
P81993	CRVP_BUNCA
P81994	CRVP_TROCA
P81995	CRVP_TRIPP
P82008	SEC63_CANLF
P82009	SEC62_CANLF
P82108	MCI_MYTUN
P82109	MTI_MYTUN
P82126	N190_PIG
P82145	FABPL_CHAVI
P82150	FERT_TOBAC
P82175	LYS_ESTAC
P82188	FABPL_LETCA
P82210	MYS_BOMMO
P82238	SAL2A_ONCMY
P82239	SAL2B_ONCMY
P82240	SAL3_ONCMY
P82256	CAPSD_IHHNH
P82288	GUN1_ACRSP
P82296	HCY1_HOMAM
P82297	HCY2_HOMAM
P82298	HCY3_HOMAM
P82299	HCY4_HOMAM
P82300	HCY5_HOMAM
P82301	HCY6_HOMAM
P82302	HCY1_MAJSQ
P82303	HCY2_MAJSQ
P82304	HCY3_MAJSQ
P82305	HCY4_MAJSQ
P82306	HCY4E_MAJSQ
P82307	HCY5_MAJSQ
P82308	HCY6_MAJSQ
P82309	HCY4_CARMA
P82310	HCYIA_PANJA
P82311	HCYIB_PANJA
P82312	HCY2_PANJA
P82313	HCY3_PANJA
P82339	PSAN_PEA
P82439	CWP31_TOBAC
P82542	PLMS_SQUAC
P82609	SULT_ICTPU
P82816	MDHM_TOBAC
P82866	RNAB_LITPI
P82867	SB18_MAIZE
P82868	SB60_MAIZE
P82899	H1B_OLILU
P82902	SODC2_DEBHN
P82945	VDAC_DORPE
P82946	MPAG4_DACGL
P82954	AHPC_ACICA
P82955	AHPF_ACICA
P82956	CLPB_ACICA
P82963	CHAO_TRICA
P82964	AP65_CARMA
P83009	PLMS_LAMNA
P83012	COX5A_SCYCA
P83049	XYL2_PIG
P83061	FKBP2_SPIOL
P83063	RL10_BACCE
P83065	RL5_BACCE
P83067	EFG_BACCE
P83075	PGK_BACCE
P83076	SODM_BACCE
P83079	OMP_SODGL
P83115	TFDC1_DELAC
P83116	TFDC2_DELAC
P83117	AHPC_DELAC
P83126	PAG67_BOSIN
P83137	AFP3_MALPA
P83138	AFP4_MALPA
P83139	AFP5_MALPA
P83149	OM4VA_VIBAL
P83150	FLA_VIBAL
P83152	APCB_ANASL
P83153	PHCB_ANASL
P83154	PYG3_ANASL
P83155	ALF_ANASL
P83156	FER_ANASL
P83157	SODF_ANASL
P83159	PYR1_ANASL
P83160	RBS_ANASL
P83168	A2AP_STRCA
P83169	PLMN_STRCA
P83172	HCYC_CHEDE
P83173	HCYA_CHEDE
P83175	HCYB_CANPG
P83176	HCY1_CARMA
P83177	HCY2_CARMA
P83178	HCYB_CARMA
P83186	BRA_BASAL
P83187	BRB_BASAL
P83195	WP1_PEROL
P83198	SACA3_VULVU
P83202	PAG55_SHEEP
P83203	PAG57_SHEEP
P83245	RIP_PLETG
P83282	CICD_CICFL
P83287	ONC1_ONCMY
P83289	SODM_ARTDA
P83336	TP1B_MALDO
P83343	PR4_PRUPE
P83347	MGP_PRIGL
P83348	TRYP_APIMS
P83375	BSP43_SERPL
P83378	BSP23_SERPL
P83379	PPH2_SOLLC
P83380	PPH1_SOLLC
P83422	LEC1A_MORNI
P83423	LC2B1_MORNI
P83424	LEC1B_MORNI
P83426	LC2B2_MORNI
P83437	COG5_BOVIN
P83444	PAG59_SHEEP
P83445	FRI2_PEA
P83449	CLRB_STUCH
P83450	CLRG_STUCH
P83454	NCP3_COPCM
P83465	AEGL_CYCAE
P83488	CHXI_ASPFL
P83491	OLPA_HEVBR
P83494	PA61B_SHEEP
P83497	PA66E_SHEEP
P83499	PA59G_SHEEP
P83500	PA55H_SHEEP
P83504	PSBO_BRACM
P83507	MUP_CAVPO
P83517	ALBU_NEOFS
P83540	GUAA_FRUSA
P83574	POLG_NIGSP
P83575	NDP1_ARTSK
P83576	NDP2_ARTSK
P83601	G3P_NAEFO
P83603	BMTI2_RHIMP
P83604	BMTI3_RHIMP
P83605	BMTI4_RHIMP
P83606	BMTI6_RHIMP
P83607	BMTID_RHIMP
P83630	CB30_HYDMC
P83631	CPRM_PINNO
P83650	PLMS_SCYCA
P83687	PSBP_EUGGR
P83688	CC12_EUGGR
P83707	SODF_DELAC
P83709	DNAK_DELAC
P83710	EFTU_DELAC
P83715	CATA_ACICA
P83720	PHCA_TOLSC
P83724	DNAK_NAEFO
P83726	IDHC_NAEFO
P83742	IGW1_HETFR
P83743	IGW2_HETFR
P83761	HBB_OREMO
P83762	MUCSM_CANLF
P83770	INSL_VIGUN
P83830	ICI_EISHO
P83834	PR1_CUCME
P83853	VAM6L_MOUSE
P83908	CRU1_SINAL
P83955	LG29_VIGUS
P83956	LG31_VIGUS
P83957	TLP_CASCH
P83959	TLP_PHAVU
P83960	BNCA_BENHI
P83961	BNCB_BENHI
P83977	IGNAR_GINCI
P83978	IGW4_HETFR
P83981	IGW1_GINCI
P83984	IGWP_GINCI
P83985	IGWS_GINCI
P83986	CARI_CICAR
P83987	CERI_CICAR
P84001	29C0_ANCSP
P84013	TX29A_PHOKE
P84027	32C7_ANCSP
P84061	AFP_DIOTE
P84063	TX1B_PHOKE
P84071	ASCL_ALLCG
P84072	CHAR_MOMCH
P84073	RIPL_LUFAE
P84107	RHG_RAT
P84160	NLTP_CITLI
P84161	NLTP_CITSI
P84178	SY1_PHYPO
P84208	ENO_IMPCY
P84209	MDHM_IMPCY
P84210	FENR_IMPCY
P84286	HPOR_APLCA
P84295	NU1M_DROPB
P84300	NU1M_DROAZ
P84301	NU1M_DROAL
P84302	NU1M_DROTR
P84303	NU1M_DROAM
P84304	NU1M_DROOB
P84305	NU1M_DROMI
P84315	EF1A_HELVI
P84316	EF1A_HELZE
P84317	EF1A_HELAM
P84318	EF1A_HELGL
P84319	EF1A_HELAL
P84320	EF1A_HELDI
P84321	EF1A_ADIBE
P84322	EF1A_ANIIF
P84341	PHCB_LIMFS
P84342	PPIA_NAEFO
P84460	PHCY_LIODE
P84461	HCY1_LIODE
P84462	HCY2_LIODE
P84482	FIBA_AMMLE
P84517	NOX_BOMMO
P84526	ILEC1_XERSP
P84529	2SS1_BRARC
P84532	SAHH2_POPEU
P84533	SAHH1_POPEU
P84538	CYSK_POPEU
P84539	MAOX_POPEU
P84540	TKT_POPEU
P84541	ENO_POPEU
P84542	METE_POPEU
P84543	CISY_POPEU
P84544	G3PB_POPEU
P84545	DLDH_POPEU
P84546	ACCC_POPEU
P84547	SAT_POPEU
P84548	THI4_POPEU
P84553	H1A2_CHICK
P84554	TIQ2_RHISA
P84555	TIQ7_RHISA
P84556	TIS5_RHISA
P84557	RAN_POPEU
P84559	ATPE_POPEU
P84561	P2SAF_POPEU
P84562	RCA_POPEU
P84563	PSAD_POPEU
P84575	MAF_SCHMA
P84576	2SS_CUCMO
P84577	HSP90_POPEU
P84578	FTSH_POPEU
P84579	CH10C_POPEU
P84581	RUBB_POPEU
P84587	ZN326_RAT
P84589	UBIQ_LUMTE
P84632	SSP1_AMSAL
P84676	SC27_TITOB
P84677	SC29_TITOB
P84678	SC31_TITOB
P84679	SC33_TITOB
P84680	SC35_TITOB
P84681	SC37_TITOB
P84682	SC39_TITOB
P84683	SC40_TITOB
P84686	SC46_TITOB
P84689	SC56_TITOB
P84690	SC58_TITOB
P84691	SC61_TITOB
P84692	SC64_TITOB
P84694	SC83_TITOB
P84703	BACT_RHILV
P84709	BAP1_LATCU
P84710	BAP2_LATCU
P84711	BAP3_LATCU
P84712	TRIN1_MESSA
P84714	PER_CYNCS
P84717	HSP01_PINST
P84722	ALFC_PINST
P84727	PSBP_PINST
P84729	BAS1_PINST
P84731	PGK_PINST
P84748	PEP16_ARGAU
P84749	PEP18_ARGAU
P84750	KVM5_MOUSE
P84751	HVM63_MOUSE
P84752	PERA_ALOVR
P84753	PERB_ALOVR
P84760	ALVOL_POLAE
P84762	LECA_ARTTO
P84763	THURS_BACTE
P84765	SSG1_SECCE
P84766	SSG1_AEGTS
P84768	PHCY_LIOHO
P84769	PHCY_LIOMA
P84785	DEF_PHACN
P84795	CEKI_PAUEC
P84796	ALLIU_ALLSA
P84797	AFAGR_AGRCY
